WORD,POS,FREQ,RANK
山地話,Na,5, 96.40
小妺,Na,5, 96.40
小篆,Na,5, 96.40
小數,Na,5, 96.40
小說選,Na,5, 96.40
小說集,Na,5, 96.40
小鼠,Na,5, 96.40
小童,Na,5, 96.40
小高爐,Na,5, 96.40
小草兒,Na,5, 96.40
小姨子,Na,5, 96.40
小品文,Na,5, 96.40
小考,Na,5, 96.40
小句,Na,5, 96.40
小冊,Na,5, 96.40
小牛肉,Na,5, 96.40
小丑魚,Na,5, 96.40
子程序,Na,5, 96.40
女鞋,Na,5, 96.40
大礙,Na,5, 96.40
大頭,Na,5, 96.40
大截彎,Na,5, 96.40
大鼓,Na,5, 96.40
大會串,Na,5, 96.40
大隊接力,Na,5, 96.40
大鈔,Na,5, 96.40
大陸籍,Na,5, 96.40
大陸戲,Na,5, 96.40
大統領,Na,5, 96.40
大前提,Na,5, 96.41
大叔,Na,5, 96.41
大志,Na,5, 96.41
大公國,Na,5, 96.41
大小型,Na,5, 96.41
大力士,Na,5, 96.41
大刀,Na,5, 96.41
士農工商,Na,5, 96.41
口腹之慾,Na,5, 96.41
口惠,Na,5, 96.41
口袋型,Na,5, 96.41
千頭萬緒,Na,5, 96.41
千瓦,Nf,5, 96.41
上漲率,Na,5, 96.41
上情,Na,5, 96.41
上古史,Na,5, 96.41
三甲胺,Na,5, 96.41
三寸不爛之舌,Na,5, 96.41
十日線,Na,5, 96.41
刀鋒,Na,5, 96.41
刀傷,Na,5, 96.41
八哥,Na,5, 96.41
入射波,Na,5, 96.42
人籟,Na,5, 96.42
人權日,Na,5, 96.42
人瑞,Na,5, 96.42
人偶,Na,5, 96.42
二副,Na,5, 96.42
二重唱,Na,5, 96.42
二軍,Na,5, 96.42
二,Na,5, 96.42
九孔,Na,5, 96.42
一語,Na,5, 96.42
一棒,Na,5, 96.42
一丁點,Na,5, 96.43
mmHg,Nf,5, 96.43
bps,Nf,5, 96.43
bit,Nf,5, 96.43
Windows,Na,5, 96.43
V,Na,5, 96.43
UFO,Na,5, 96.43
PCS,Na,5, 96.44
MBA,Na,5, 96.44
MB,Na,5, 96.44
K線,Na,5, 96.44
FAX,Na,5, 96.45
DJ,Na,5, 96.45
CC,Nf,5, 96.45
AIDS,Na,5, 96.45
↑rpm,Nf,5, 96.46
墻,Na,4, 96.46
鷲鷹科,Na,4, 96.46
鰲鼓,Na,4, 96.46
鶒木,Na,4, 96.46
螯,Na,4, 96.46
鴟鴞科,Na,4, 96.46
醍醐,Na,4, 96.46
憨態,Na,4, 96.46
獒犬,Na,4, 96.46
箜篌,Na,4, 96.46
壼洞,Na,4, 96.46
氰化鉀,Na,4, 96.46
畛域,Na,4, 96.46
枳,Na,4, 96.47
岬角,Na,4, 96.47
鸚嘴,Na,4, 96.47
鑼鼓聲,Na,4, 96.47
鑼鼓樂,Na,4, 96.47
讚歎聲,Na,4, 96.47
觀光課長,Na,4, 96.47
鹼金屬,Na,4, 96.47
靈籤,Na,4, 96.47
靈活度,Na,4, 96.47
靈柩,Na,4, 96.47
讖文,Na,4, 96.47
讓股數,Na,4, 96.47
蠶豆,Na,4, 96.47
癲症,Na,4, 96.47
麟兒,Na,4, 96.47
體驗營,Na,4, 96.47
體表,Na,4, 96.47
體育科,Na,4, 96.47
體育司長,Na,4, 96.47
驚奇券,Na,4, 96.47
顯示窗,Na,4, 96.47
變貌,Na,4, 96.47
變星,Na,4, 96.47
蠱毒,Na,4, 96.47
鑒,Na,4, 96.47
讀數,Na,4, 96.47
讀音,Na,4, 96.47
臟腑,Na,4, 96.47
歡聲,Na,4, 96.47
歡笑,Na,4, 96.47
彎度,Na,4, 96.47
彎勾,Na,4, 96.47
彎,Nf,4, 96.47
囊袋,Na,4, 96.47
魔賽克,Na,4, 96.47
騾子,Na,4, 96.47
鐵質,Na,4, 96.47
鐵隕石,Na,4, 96.47
鐵柱,Na,4, 96.47
鐵匠,Na,4, 96.47
鐵皮屋,Na,4, 96.47
護坡,Na,4, 96.47
癩蝦蟆,Na,4, 96.47
爛泥巴,Na,4, 96.48
懼色,Na,4, 96.48
屬性列,Na,4, 96.48
黨費,Na,4, 96.48
麵糰,Na,4, 96.48
麵糊,Na,4, 96.48
麵包屑,Na,4, 96.48
鹹水域,Na,4, 96.48
鹹水,Na,4, 96.48
闡釋,Na,4, 96.48
鐘鼓,Na,4, 96.48
釋迦,Na,4, 96.48
譯文,Na,4, 96.48
警察隊,Na,4, 96.48
警政署長,Na,4, 96.48
警長,Na,4, 96.48
警局長,Na,4, 96.48
警伯,Na,4, 96.48
議定書,Na,4, 96.48
觸手,Na,4, 96.48
蘇聯人,Na,4, 96.48
蘇格蘭裙,Na,4, 96.48
蘆笙,Na,4, 96.48
籃網,Na,4, 96.48
籃隊,Na,4, 96.48
籌,Na,4, 96.48
礦權,Na,4, 96.48
礦藏,Na,4, 96.48
寶盒,Na,4, 96.48
嚴刑,Na,4, 96.48
嚨胡,Na,4, 96.48
騙術,Na,4, 96.48
顛覆性,Na,4, 96.48
類屬句,Na,4, 96.48
類組,Na,4, 96.48
難色,Na,4, 96.48
難民潮,Na,4, 96.48
鏈條,Na,4, 96.48
鏟子,Na,4, 96.48
鏟,Nf,4, 96.48
鏡框,Na,4, 96.48
邊疆民族,Na,4, 96.48
邊坡,Na,4, 96.48
辭令,Na,4, 96.48
譏諷,Na,4, 96.48
證明單,Na,4, 96.49
證言,Na,4, 96.49
襟,Na,4, 96.49
藥檢,Na,4, 96.49
藥膏,Na,4, 96.49
藥量,Na,4, 96.49
藥片,Na,4, 96.49
藥丸,Na,4, 96.49
藝評,Na,4, 96.49
藝能科,Na,4, 96.49
藝師,Na,4, 96.49
羅網,Na,4, 96.49
簽呈,Na,4, 96.49
穩價,Na,4, 96.49
癡呆症,Na,4, 96.49
瓣蹼,Na,4, 96.49
瀝青,Na,4, 96.49
曝光率,Na,4, 96.49
懶漢,Na,4, 96.49
懲戒權,Na,4, 96.49
壞血病,Na,4, 96.49
鵝肝,Na,4, 96.49
鬆緊,Na,4, 96.49
題字,Na,4, 96.49
題名,Na,4, 96.49
雞毛,Na,4, 96.49
雙輕子,Na,4, 96.49
雙傑,Na,4, 96.49
雙乳,Na,4, 96.49
雙字,Na,4, 96.49
雙打賽,Na,4, 96.49
雙人舞,Na,4, 96.49
雜頭翁,Na,4, 96.49
雜務,Na,4, 96.49
雜食性,Na,4, 96.49
雜色,Na,4, 96.49
離合,Na,4, 96.49
離子尾,Na,4, 96.49
鎮靜劑,Na,4, 96.49
鎮定劑,Na,4, 96.49
醬菜,Na,4, 96.49
醫療團,Na,4, 96.49
醫官,Na,4, 96.49
轉盤,Na,4, 96.49
轉矩,Na,4, 96.50
轉折點,Na,4, 96.50
贅詞,Na,4, 96.50
謬論,Na,4, 96.50
蟲聲,Na,4, 96.50
蟲洞,Na,4, 96.50
藍綠色,Na,4, 96.50
藏文,Na,4, 96.50
舊傷,Na,4, 96.50
舊規,Na,4, 96.50
舊雨新知,Na,4, 96.50
舊名,Na,4, 96.50
職業欄,Na,4, 96.50
職業別,Na,4, 96.50
翹楚,Na,4, 96.50
糧草,Na,4, 96.50
糧食局長,Na,4, 96.50
簡易型,Na,4, 96.50
簡史,Na,4, 96.50
禮數,Na,4, 96.50
禮義,Na,4, 96.50
獵槍,Na,4, 96.50
獵人隊,Na,4, 96.50
濾嘴,Na,4, 96.50
瀉藥,Na,4, 96.50
檻,Na,4, 96.50
櫃員,Na,4, 96.50
斷語,Na,4, 96.50
擺置,Na,4, 96.50
擴音機,Na,4, 96.50
叢,Na,4, 96.50
點數,Na,4, 96.50
颶風,Na,4, 96.50
顆粒性,Na,4, 96.50
隸書,Na,4, 96.50
隱情,Na,4, 96.50
隱密性,Na,4, 96.50
鍬形蟲,Na,4, 96.50
鍋爐,Na,4, 96.50
鍋巴,Na,4, 96.50
錨地,Na,4, 96.50
醜事,Na,4, 96.50
邀請函,Na,4, 96.50
還原劑,Na,4, 96.51
賽夏族人,Na,4, 96.51
螺層,Na,4, 96.51
螺旋形,Na,4, 96.51
螻蟻,Na,4, 96.51
蟒蛇,Na,4, 96.51
薜荔,Na,4, 96.51
薪級,Na,4, 96.51
薪俸,Na,4, 96.51
薪津,Na,4, 96.51
臉蛋兒,Na,4, 96.51
臉盆,Na,4, 96.51
膽管,Na,4, 96.51
聯線,Na,4, 96.51
聯屏,Na,4, 96.51
聯邦軍,Na,4, 96.51
聯合報系,Na,4, 96.51
翼帶,Na,4, 96.51
總檢察官,Na,4, 96.51
總機,Na,4, 96.51
總董,Na,4, 96.51
總報告,Na,4, 96.51
總桿,Na,4, 96.51
總重,Na,4, 96.51
總長度,Na,4, 96.51
總長,Na,4, 96.51
繃帶,Na,4, 96.51
縲絲帽,Na,4, 96.51
績學,Na,4, 96.51
糠疹,Na,4, 96.51
簇,Nf,4, 96.51
禪機,Na,4, 96.51
禪林,Na,4, 96.51
禪味,Na,4, 96.51
磷酸鹽,Na,4, 96.51
瞬息,Na,4, 96.51
癌組織,Na,4, 96.51
療程,Na,4, 96.51
環山道,Na,4, 96.51
牆板,Na,4, 96.51
爵爺,Na,4, 96.51
燭台,Na,4, 96.51
燭火,Na,4, 96.51
營繕,Na,4, 96.51
營養劑,Na,4, 96.51
營業型,Na,4, 96.51
營長,Na,4, 96.51
濕疹,Na,4, 96.51
濕氣,Na,4, 96.51
濱線,Na,4, 96.52
濱當歸,Na,4, 96.52
檢驗員,Na,4, 96.52
檢調,Na,4, 96.52
檢察員,Na,4, 96.52
曙鳳蝶,Na,4, 96.52
戲劇家,Na,4, 96.52
戲路,Na,4, 96.52
戲法,Na,4, 96.52
懇談會,Na,4, 96.52
壓軸戲,Na,4, 96.52
壓片,Na,4, 96.52
壓力點,Na,4, 96.52
壓力鍋,Na,4, 96.52
儲值機,Na,4, 96.52
優酪乳,Na,4, 96.52
鴨舌,Na,4, 96.52
館舍,Na,4, 96.52
餐食,Na,4, 96.52
餐包,Na,4, 96.52
頭獎,Na,4, 96.52
頭紗,Na,4, 96.52
頭狀,Na,4, 96.52
頭兒,Na,4, 96.52
頭尾,Na,4, 96.52
頸項,Na,4, 96.52
靜電,Na,4, 96.52
雕版,Na,4, 96.52
雕工,Na,4, 96.52
錐度,Na,4, 96.52
錯事,Na,4, 96.52
鋸子,Na,4, 96.52
錶身,Na,4, 96.52
遺產稅,Na,4, 96.52
遺恨,Na,4, 96.52
選單,Na,4, 96.52
選曲,Na,4, 96.52
輸精管,Na,4, 96.52
輻射線,Na,4, 96.52
貓兒,Na,4, 96.53
謀士,Na,4, 96.53
親屬編,Na,4, 96.53
親劇,Na,4, 96.53
親事,Na,4, 96.53
褲,Na,4, 96.53
融合瘤,Na,4, 96.53
蕨草,Na,4, 96.53
艙等,Na,4, 96.53
罹病率,Na,4, 96.53
縣誌,Na,4, 96.53
縣務,Na,4, 96.53
縣份,Na,4, 96.53
糖罐,Na,4, 96.53
糖衣,Na,4, 96.53
糖水,Na,4, 96.53
築,Na,4, 96.53
積極面,Na,4, 96.53
積習,Na,4, 96.53
磨石子,Na,4, 96.53
燃眉之急,Na,4, 96.53
燈飾,Na,4, 96.53
燈會,Na,4, 96.53
濃淡,Na,4, 96.53
歷史觀,Na,4, 96.53
歷史劇,Na,4, 96.53
歷史感,Na,4, 96.53
機翼,Na,4, 96.53
機槍,Na,4, 96.53
機理,Na,4, 96.53
機械軫,Na,4, 96.53
機械人,Na,4, 96.53
機先,Na,4, 96.53
橡皮管,Na,4, 96.53
橡皮套,Na,4, 96.53
橡木,Na,4, 96.53
橄欖球隊,Na,4, 96.53
橄欖油,Na,4, 96.53
樹鷚,Na,4, 96.53
樹鶯,Na,4, 96.53
樹屋,Na,4, 96.53
橘黃色,Na,4, 96.53
橘色,Na,4, 96.53
橘子汁,Na,4, 96.53
橫切面,Na,4, 96.53
橙黃色,Na,4, 96.53
曇花,Na,4, 96.53
整體觀,Na,4, 96.53
據地,Na,4, 96.53
戰船,Na,4, 96.53
戰敗國,Na,4, 96.53
戰書,Na,4, 96.53
導論,Na,4, 96.53
導播,Na,4, 96.53
學潮,Na,4, 96.53
學管課長,Na,4, 96.53
學習單,Na,4, 96.53
學問家,Na,4, 96.54
學友,Na,4, 96.54
壁櫥,Na,4, 96.54
壁毯,Na,4, 96.54
器用,Na,4, 96.54
噩耗,Na,4, 96.54
劑型,Na,4, 96.54
凝膠,Na,4, 96.54
儒士,Na,4, 96.54
墨韻,Na,4, 96.54
墨客,Na,4, 96.54
墨西哥市,Na,4, 96.54
鴉科,Na,4, 96.54
魯肉飯,Na,4, 96.54
魅夸克,Na,4, 96.54
髮髻,Na,4, 96.54
駐警隊,Na,4, 96.54
餘燼,Na,4, 96.54
餘震,Na,4, 96.54
餘裕,Na,4, 96.54
養殖業,Na,4, 96.54
養份,Na,4, 96.54
鞋襪,Na,4, 96.54
鞋跟,Na,4, 96.54
鞋面,Na,4, 96.54
霉,Na,4, 96.54
震波,Na,4, 96.54
閱讀機,Na,4, 96.54
鋁擠型,Na,4, 96.54
鋁箔包,Na,4, 96.54
鋁門窗,Na,4, 96.54
銷售案,Na,4, 96.54
銷售員,Na,4, 96.54
醉意,Na,4, 96.54
醉翁,Na,4, 96.54
質數,Na,4, 96.54
賢達,Na,4, 96.54
賢妻良母,Na,4, 96.54
賢內助,Na,4, 96.54
賭注,Na,4, 96.54
賬單,Na,4, 96.54
賦,Na,4, 96.55
賠償額,Na,4, 96.55
豬價,Na,4, 96.55
豬肚,Na,4, 96.55
豬血,Na,4, 96.55
豬年,Na,4, 96.55
論據,Na,4, 96.55
調薪案,Na,4, 96.55
調任案,Na,4, 96.55
課間操,Na,4, 96.55
課程表,Na,4, 96.55
課外書,Na,4, 96.55
諸侯國,Na,4, 96.55
諸子,Na,4, 96.55
談笑聲,Na,4, 96.55
複評,Na,4, 96.55
複合體,Na,4, 96.55
複合物,Na,4, 96.55
褐髮,Na,4, 96.55
褐斑,Na,4, 96.55
衝擊力,Na,4, 96.55
衛隊,Na,4, 96.55
蝦米,Na,4, 96.55
蝦皮,Na,4, 96.55
蝴蝶洞,Na,4, 96.55
蔥花,Na,4, 96.55
蔭涼,Na,4, 96.55
緩降機,Na,4, 96.55
線報,Na,4, 96.55
練習賽,Na,4, 96.55
箭靶,Na,4, 96.55
箭步,Na,4, 96.55
穀粒,Na,4, 96.55
穀物,Na,4, 96.55
盤整期,Na,4, 96.55
瘦馬,Na,4, 96.55
瘦肉,Na,4, 96.55
獎酬,Na,4, 96.55
獎參條例,Na,4, 96.55
熱流,Na,4, 96.55
熱火,Na,4, 96.55
熟面孔,Na,4, 96.55
潛台詞,Na,4, 96.55
歐風,Na,4, 96.56
樂派,Na,4, 96.56
樂天派,Na,4, 96.56
樓面,Na,4, 96.56
樓宇,Na,4, 96.56
樓台會,Na,4, 96.56
模範省,Na,4, 96.56
模板,Na,4, 96.56
標點,Na,4, 96.56
樣態,Na,4, 96.56
暮鼓晨鐘,Na,4, 96.56
數量詞,Na,4, 96.56
數目字,Na,4, 96.56
敵國,Na,4, 96.56
慰安婦,Na,4, 96.56
慧根,Na,4, 96.56
慧心,Na,4, 96.56
徵收案,Na,4, 96.56
影蹤,Na,4, 96.56
影歌星,Na,4, 96.56
彈簧床,Na,4, 96.56
彈匣,Na,4, 96.56
廣播營,Na,4, 96.56
廣播劇,Na,4, 96.56
廣角,Na,4, 96.56
廟檻,Na,4, 96.56
層峰,Na,4, 96.56
層位,Na,4, 96.56
寫真集,Na,4, 96.56
寬窄,Na,4, 96.56
嬌客,Na,4, 96.56
增積楔狀體,Na,4, 96.56
增加率,Na,4, 96.56
噴嚏,Na,4, 96.56
噴水池,Na,4, 96.56
噴水口,Na,4, 96.56
嘴喙,Na,4, 96.56
嘴型,Na,4, 96.56
劍柄,Na,4, 96.56
劇象錄,Na,4, 96.57
劇情片,Na,4, 96.57
儀隊,Na,4, 96.57
齊國人,Na,4, 96.57
鼻煙壺,Na,4, 96.57
鼻炎,Na,4, 96.57
鳳蝶,Na,4, 96.57
領導層,Na,4, 96.57
領導力,Na,4, 96.57
需氧量,Na,4, 96.57
需求書,Na,4, 96.57
需求性,Na,4, 96.57
雌性,Na,4, 96.57
隙縫,Na,4, 96.57
閨秀,Na,4, 96.57
銅鑼,Na,4, 96.57
銅罐,Na,4, 96.57
銅雕,Na,4, 96.57
銀飾,Na,4, 96.57
銀根,Na,4, 96.57
銀兩,Na,4, 96.57
銀行法,Na,4, 96.57
銀光,Na,4, 96.57
鉸鍊,Na,4, 96.57
酵母菌,Na,4, 96.57
遠客,Na,4, 96.57
輓聯,Na,4, 96.57
輕裝,Na,4, 96.57
輕舟,Na,4, 96.57
輔系,Na,4, 96.57
賓,Na,4, 96.57
說話聲,Na,4, 96.57
說書人,Na,4, 96.57
誡命,Na,4, 96.57
蜜月期,Na,4, 96.57
蓓蕾,Na,4, 96.57
蒸汽船,Na,4, 96.57
蓋頭,Na,4, 96.57
蒲公英,Na,4, 96.57
蓆子,Na,4, 96.57
蓆,Na,4, 96.57
舞蹈團,Na,4, 96.57
舞姿,Na,4, 96.57
舞女,Na,4, 96.57
臺中訊,Na,4, 96.58
腿傷,Na,4, 96.58
膀子,Na,4, 96.58
聚苯胺,Na,4, 96.58
翠綠色,Na,4, 96.58
罰責,Na,4, 96.58
綢,Na,4, 96.58
綱,Na,4, 96.58
網路版,Na,4, 96.58
網狀,Na,4, 96.58
緊身衣,Na,4, 96.58
綠繡眼,Na,4, 96.58
綠釉陶,Na,4, 96.58
綠茵,Na,4, 96.58
綠豆湯,Na,4, 96.58
精神性,Na,4, 96.58
算術,Na,4, 96.58
管樂器,Na,4, 96.58
管理權,Na,4, 96.58
管口,Na,4, 96.58
端電壓,Na,4, 96.58
種畜,Na,4, 96.58
種皮,Na,4, 96.58
禍患,Na,4, 96.58
禍根,Na,4, 96.58
禍水,Na,4, 96.58
福星,Na,4, 96.58
福佬話,Na,4, 96.58
碳水化合物,Na,4, 96.58
碳14法,Na,4, 96.58
碧水,Na,4, 96.58
碟子,Na,4, 96.58
睡袍,Na,4, 96.58
監纂,Na,4, 96.58
疑問詞,Na,4, 96.58
獐,Na,4, 96.58
熊族,Na,4, 96.58
熙,Na,4, 96.58
漁家,Na,4, 96.58
漁具,Na,4, 96.58
漆樹,Na,4, 96.58
滴管,Na,4, 96.58
滴水,Na,4, 96.58
歌譜,Na,4, 96.58
歉,Na,4, 96.58
槍擊案,Na,4, 96.59
榻,Na,4, 96.59
構面,Na,4, 96.59
榮譽博士,Na,4, 96.59
榮辱,Na,4, 96.59
榮面,Na,4, 96.59
榜眼,Na,4, 96.59
摔角,Na,4, 96.59
慘況,Na,4, 96.59
慘叫聲,Na,4, 96.59
慢火,Na,4, 96.59
幣,Na,4, 96.59
對錶,Na,4, 96.59
對對碰,Na,4, 96.59
對仗,Na,4, 96.59
寨子,Na,4, 96.59
實驗值,Na,4, 96.59
實驗法,Na,4, 96.59
實戰,Na,4, 96.59
實數,Na,4, 96.59
實態,Na,4, 96.59
實業家,Na,4, 96.59
實品屋,Na,4, 96.59
實利,Na,4, 96.59
嫖客,Na,4, 96.59
夢話,Na,4, 96.59
夥計,Na,4, 96.59
墓葬群,Na,4, 96.59
圖騰柱,Na,4, 96.59
團體獎,Na,4, 96.59
團契,Na,4, 96.59
嘔吐物,Na,4, 96.59
僑教,Na,4, 96.59
僕役,Na,4, 96.59
頑固性,Na,4, 96.59
預售案,Na,4, 96.59
預言書,Na,4, 96.59
預兆,Na,4, 96.59
靶船,Na,4, 96.59
零用金,Na,4, 96.59
電纜車,Na,4, 96.59
電擊棒,Na,4, 96.59
電毯,Na,4, 96.59
電信局長,Na,4, 96.59
電光,Na,4, 96.59
電子錶,Na,4, 96.59
電子展,Na,4, 96.59
雷達波,Na,4, 96.59
雷利表面波,Na,4, 96.60
隔扇,Na,4, 96.60
隔屏,Na,4, 96.60
鈾235,Na,4, 96.60
釉彩,Na,4, 96.60
過去式,Na,4, 96.60
道長,Na,4, 96.60
道里,Na,4, 96.60
道人,Na,4, 96.60
遊藝場業,Na,4, 96.60
遊戲機,Na,4, 96.60
遊興,Na,4, 96.60
遊說團,Na,4, 96.60
運動褲,Na,4, 96.60
農漁業,Na,4, 96.60
農經,Na,4, 96.60
農婦,Na,4, 96.60
農林廳長,Na,4, 96.60
農林,Na,4, 96.60
農忙,Na,4, 96.60
跳棋,Na,4, 96.60
跳羚,Na,4, 96.60
跳球,Na,4, 96.60
路隊,Na,4, 96.60
路跑車,Na,4, 96.60
路考,Na,4, 96.60
跟班,Na,4, 96.60
資遣費,Na,4, 96.60
資通,Na,4, 96.60
資訊庫,Na,4, 96.60
資金面,Na,4, 96.60
賊子,Na,4, 96.60
詢價單,Na,4, 96.60
詢問法,Na,4, 96.60
話音,Na,4, 96.60
詩園,Na,4, 96.60
試用戶,Na,4, 96.60
解題,Na,4, 96.60
解毒劑,Na,4, 96.60
解析力,Na,4, 96.60
裝甲師,Na,4, 96.60
裝,Na,4, 96.60
裙擺,Na,4, 96.60
號令,Na,4, 96.60
董監事會,Na,4, 96.60
葛藤,Na,4, 96.61
葉面,Na,4, 96.61
葉柄,Na,4, 96.61
葉門人,Na,4, 96.61
葉色,Na,4, 96.61
艇,Na,4, 96.61
腦漿,Na,4, 96.61
腦梗塞,Na,4, 96.61
腦下垂體,Na,4, 96.61
腺,Na,4, 96.61
腳傷,Na,4, 96.61
腳目,Na,4, 96.61
腳力,Na,4, 96.61
腰身,Na,4, 96.61
聖詠團,Na,4, 96.61
群像,Na,4, 96.61
群婚,Na,4, 96.61
群峰,Na,4, 96.61
群育,Na,4, 96.61
群力,Na,4, 96.61
義刑,Na,4, 96.61
義甲,Na,4, 96.61
義母,Na,4, 96.61
義工隊,Na,4, 96.61
罪證,Na,4, 96.61
罪責,Na,4, 96.61
經濟犯,Na,4, 96.61
經原,Na,4, 96.61
經紀,Na,4, 96.61
粵菜,Na,4, 96.61
節婦,Na,4, 96.61
節骨眼,Na,4, 96.61
節奏樂,Na,4, 96.61
筷,Na,4, 96.61
萬卷書,Na,4, 96.61
碑帖,Na,4, 96.61
碎步,Na,4, 96.61
矮星,Na,4, 96.61
督導長,Na,4, 96.61
痲瘋,Na,4, 96.61
畸形兒,Na,4, 96.61
當期,Na,4, 96.61
獅螺,Na,4, 96.61
煤商,Na,4, 96.61
煤油爐,Na,4, 96.61
煤油燈,Na,4, 96.61
煙波,Na,4, 96.61
煙屁股,Na,4, 96.61
煙灰,Na,4, 96.61
溪河,Na,4, 96.61
滄海桑田,Na,4, 96.61
溜冰鞋,Na,4, 96.61
溜,Nf,4, 96.61
準頭,Na,4, 96.61
準博士,Na,4, 96.62
準備期,Na,4, 96.62
準備金,Na,4, 96.62
準岳父,Na,4, 96.62
溝通會,Na,4, 96.62
溶氧量,Na,4, 96.62
歲時,Na,4, 96.62
楓紅,Na,4, 96.62
概率,Na,4, 96.62
概要,Na,4, 96.62
概念性,Na,4, 96.62
椰葉,Na,4, 96.62
極致性,Na,4, 96.62
業態,Na,4, 96.62
業別,Na,4, 96.62
會頭,Na,4, 96.62
會錢,Na,4, 96.62
會戰,Na,4, 96.62
會訊,Na,4, 96.62
會心,Na,4, 96.62
暖陽,Na,4, 96.62
新職,Na,4, 96.62
新聞組,Na,4, 96.62
新教徒,Na,4, 96.62
新郎倌,Na,4, 96.62
新苗,Na,4, 96.62
新手賽,Na,4, 96.62
搶匪,Na,4, 96.62
搭擋,Na,4, 96.62
愁紋,Na,4, 96.63
愁容,Na,4, 96.63
愛斯基摩人,Na,4, 96.63
愛犬,Na,4, 96.63
感測器,Na,4, 96.63
感恩心,Na,4, 96.63
微積分,Na,4, 96.63
微稜環,Na,4, 96.63
微粒,Na,4, 96.63
微生物學,Na,4, 96.63
微中子,Na,4, 96.63
嫂子,Na,4, 96.63
塊壘,Na,4, 96.63
塘,Na,4, 96.63
塑料,Na,4, 96.63
塞車族,Na,4, 96.63
圓錐狀,Na,4, 96.63
圓盤,Na,4, 96.63
圓筒,Na,4, 96.63
圓袖衫,Na,4, 96.63
圓面,Na,4, 96.63
圓木,Na,4, 96.63
園址,Na,4, 96.63
園生,Na,4, 96.63
勢函數,Na,4, 96.63
傷風,Na,4, 96.63
傳染力,Na,4, 96.63
黑鷹,Na,4, 96.63
黑麵包,Na,4, 96.63
黑雲,Na,4, 96.63
黑陶,Na,4, 96.63
黑星手槍,Na,4, 96.63
黑衣,Na,4, 96.63
黑戶,Na,4, 96.63
黃鶯,Na,4, 96.63
黃精,Na,4, 96.63
黃種人,Na,4, 96.63
黃鳥,Na,4, 96.64
黃魚,Na,4, 96.64
黃胸藪眉,Na,4, 96.64
黃金屋,Na,4, 96.64
黃牛肉麵,Na,4, 96.64
飲食業,Na,4, 96.64
飯錢,Na,4, 96.64
飯團,Na,4, 96.64
飯粒,Na,4, 96.64
韌帶,Na,4, 96.64
雲煙,Na,4, 96.64
雲雨,Na,4, 96.64
集體性,Na,4, 96.64
集郵人,Na,4, 96.64
集中力,Na,4, 96.64
雄蕊,Na,4, 96.64
雄獅,Na,4, 96.64
雄黃酒,Na,4, 96.64
雄兵,Na,4, 96.64
雅痞,Na,4, 96.64
雅言,Na,4, 96.64
雁群,Na,4, 96.64
陽春麵,Na,4, 96.64
階地,Na,4, 96.64
開辦費,Na,4, 96.64
開發史,Na,4, 96.64
開創性,Na,4, 96.64
開拓史,Na,4, 96.64
量變,Na,4, 96.64
量子場論,Na,4, 96.64
郵,Na,4, 96.64
進價,Na,4, 96.64
進化史,Na,4, 96.64
進,Nf,4, 96.64
貼布,Na,4, 96.65
象群,Na,4, 96.65
証券,Na,4, 96.65
詞樹,Na,4, 96.65
詞意,Na,4, 96.65
評審員,Na,4, 96.65
評估值,Na,4, 96.65
評,Na,4, 96.65
視聽障生,Na,4, 96.65
視界,Na,4, 96.65
虛數,Na,4, 96.65
虛無感,Na,4, 96.65
虛光子,Na,4, 96.65
菜蔬,Na,4, 96.65
菜種,Na,4, 96.65
菜鳥,Na,4, 96.65
菜刀,Na,4, 96.65
菌類,Na,4, 96.65
菱紋,Na,4, 96.65
華燈,Na,4, 96.65
華語片,Na,4, 96.65
華爾滋,Na,4, 96.65
華廈,Na,4, 96.65
華商,Na,4, 96.65
華里,Nf,4, 96.65
菠菜,Na,4, 96.65
舒適感,Na,4, 96.65
脾胃,Na,4, 96.65
腎結石,Na,4, 96.65
絲竹,Na,4, 96.65
紫微斗數,Na,4, 96.65
紫紅色,Na,4, 96.65
絕緣體,Na,4, 96.65
絨布,Na,4, 96.65
結餘,Na,4, 96.65
粟,Na,4, 96.65
筐,Na,4, 96.65
筆數,Na,4, 96.65
筆畫數,Na,4, 96.65
筆尖,Na,4, 96.65
等閒之輩,Na,4, 96.65
等同句,Na,4, 96.65
童裝,Na,4, 96.65
窗框,Na,4, 96.65
窘態,Na,4, 96.65
稀客,Na,4, 96.65
稅警,Na,4, 96.65
稅額,Na,4, 96.65
程序性,Na,4, 96.65
硯,Na,4, 96.65
硬戰,Na,4, 96.65
硬質,Na,4, 96.65
硬漢,Na,4, 96.65
硬脊膜,Na,4, 96.65
硬物,Na,4, 96.65
短暫性,Na,4, 96.65
短距離,Na,4, 96.65
登記法,Na,4, 96.65
畫境,Na,4, 96.66
畫紙,Na,4, 96.66
畫史,Na,4, 96.66
琴棋書畫,Na,4, 96.66
琴架,Na,4, 96.66
琴身,Na,4, 96.66
犀牛角粉,Na,4, 96.66
無神論,Na,4, 96.66
焰火,Na,4, 96.66
焰,Na,4, 96.66
焦慮症,Na,4, 96.66
測試法,Na,4, 96.66
湯類,Na,4, 96.66
渦流,Na,4, 96.66
湖盆,Na,4, 96.66
渠,Na,4, 96.66
游擊手,Na,4, 96.66
游泳褲,Na,4, 96.66
